ad_id,suburb,district,bedrooms,bathrooms,land_perches,floor_sqft,price_lkr,price_log
5814225,Rathmalana,Colombo,5,6,8.9,4300,75000000,18.13299868
5814213,Malabe,Colombo,4,3,12.5,3250,35000000,17.37085865
5814201,Mount Lavinia,Colombo,4,4,15,3800,175000000,18.98029654
5814192,Pannipitiya,Colombo,3,3,7.9,3000,60000000,17.90985514
5777734,Kiribathgoda,Gampaha,7,4,21,2500,127000000,18.65969765
5813858,Nugegoda,Colombo,3,2,6,1200,32000000,17.28124649
5813850,Peliyagoda,Colombo,5,5,51,3000,430000000,19.87929577
5813839,Makola,Other,7,4,87,2600,280000000,19.45030016
5813835,Mount Lavinia,Colombo,6,4,18,1500,99000000,18.41063042
5813812,Wattala,Gampaha,4,3,10,2250,45000000,17.62217307
5813793,Nawala,Colombo,4,3,34,3500,178000000,18.99729411
5813746,Nawala,Colombo,3,2,29,2000,203000000,19.12871654
5813727,Pelawatte,Colombo,6,3,13.1,3287,85000000,18.25816183
5813715,Nugegoda,Colombo,4,3,7.03,3100,85000000,18.25816183
5813060,Pita Kotte,Colombo,4,2,23.5,3000,115000000,18.5604427
5813052,Boralesgamuwa,Colombo,7,3,11.84,3000,21500000,16.88356354
5813047,Colombo 6,Colombo,4,3,21,1000,189000000,19.05725758
5813041,Battaramulla,Colombo,5,5,34,3000,145000000,18.79224431
5813422,Colombo 5,Colombo,6,6,14,4500,180000000,19.00846741
5813377,Malabe,Colombo,4,2,8,3000,180000000,19.00846741
5813371,Colombo 15,Colombo,2,2,17,1200,60000000,17.90985514
5813364,Wellampitiya,Kandy,4,2,4.75,1290,21500000,16.88356354
5813360,Ethul Kotte,Colombo,3,2,15.3,1200,54000000,17.80449462
5813355,Dehiwala,Colombo,3,2,13.12,3570,94000000,18.35880535
5813353,Nugegoda,Colombo,1,1,9.2,1000,25000000,17.03438642
5813285,Battaramulla,Colombo,5,5,15,3000,140000000,18.75715299
5812637,Nugegoda,Colombo,4,2,7.2,2373,32000000,17.28124649
5812960,Katunayake,Gampaha,4,3,10.5,4000,39000000,17.47907223
5812956,Kerawalapitiya,Gampaha,3,2,10,3000,54000000,17.80449462
5812836,Mount Lavinia,Colombo,3,3,9.8,2700,45000000,17.62217307
5812816,Nawala,Colombo,8,8,11,3000,250000000,19.33697148
5812316,Malabe,Colombo,4,3,10,2600,22000000,16.90655306
5811912,Malabe,Colombo,4,2,10,2400,35000000,17.37085865
5808275,Nawala,Colombo,5,5,17,4300,138000000,18.74276425
5812079,Maharagama,Colombo,5,2,17,1000,55000000,17.82284376
5307417,Colombo 5,Colombo,5,4,16.5,3500,225000000,19.23161096
5811444,Dikwella,Matara,4,1,67,2000,11000000,16.21340592
5811176,Maharagama,Colombo,4,1,12,1500,16000000,16.58809934
5811284,MALABE,Colombo,4,4,6,3000,60000000,17.90985514
5810790,Matale,Matale,4,3,6,2800,26000000,17.07360713
5718766,Bolgoda,Colombo,6,6,12.4,4500,58000000,17.87595359
5810302,Kalalgoda,Gampaha,4,3,6.1,3000,68500000,18.04234432
5810279,Karapitiya,Gampaha,6,4,7.27,3500,32000000,17.28124649
5810661,Mount Lavinia,Colombo,4,7,27,3000,115000000,18.5604427
5810654,Ampara,Ampara,3,1,2,1300,6500000,15.68731289
5787706,Athurugiriya,Colombo,3,2,6,1500,24000000,16.99356443
5810189,Pepiliyana,Colombo,6,5,8,3600,95000000,18.36938746
5809683,Kuliyapitiya,Kurunegala,5,2,16,1400,25000000,17.03438642
5809418,Ibbagamuwa,Kurunegala,3,1,14,1500,7500000,15.83041371
5809414,Mattegoda,Colombo,3,1,10.75,1500,19500000,16.78592507
5809497,Kottawa,Colombo,3,1,20,2000,35000000,17.37085865
5809269,Ambalangoda,Galle,5,2,10,3000,38000000,17.45309674
5718481,Jaffna,Jaffna,4,2,7,2000,19800000,16.80119255
5809223,Monaragala,Monaragala,5,3,30,3000,16000000,16.58809934
5808947,Mount Lavinia,Colombo,3,4,7,2750,66000000,18.00516532
5808865,Nugegoda,Colombo,5,4,20,3000,100000000,18.42068075
5808861,Polgasowita,Colombo,5,6,9,3000,75000000,18.13299868
5808845,Halbarawa,Other,3,3,10,2000,11500000,16.25785768
5809002,Colombo 7,Colombo,5,3,23.64,3500,485000000,19.99965945
5805004,Buttala,Monaragala,4,2.5,58,1800,18000000,16.70588237
5804880,Kiribathgoda,Gampaha,3,2,15,1600,57500000,17.86729552
5803783,Piliyandala,Colombo,5,2,20,2200,40000000,17.50439004
5804049,Maharagama,Colombo,2,1,3.25,700,9500000,16.06680246
5803455,Wadduwa,Kalutara,1,1,10,750,6500000,15.68731289
5803254,Ragama,Gampaha,3,1,18.5,1500,16000000,16.58809934
5802623,Malabe,Colombo,7,3,11.75,3000,47500000,17.67624029
5801982,Ethul Kotte,Colombo,6,3,15,3500,62000000,17.94264496
5801936,Ingiriya,Kalutara,5,2,15.5,2850,30000000,17.21670797
5801388,Kandana,Gampaha,5,5,11,4500,70000000,18.06400581
5801248,Habarakada,Other,5,4,15,3500,23250000,16.96181573
5808469,Moragahahena,Other,2,1,15.6,1400,8600000,15.96727288
5808467,Maharagama,Colombo,3,1,4.8,850,9000000,16.01273525
5665382,Thalawathugoda,Colombo,4,4,20,3000,168000000,18.93947454
5808291,Kaduwela,Colombo,7,5,79,3000,120000000,18.60300231
5807813,Kandy,Kandy,6,6,103,2830,100000000,18.42068075
5807770,Battaramulla,Colombo,6,5,14,4345,99500000,18.41566821
5807424,Malabe,Colombo,3,3,10,3000,69000000,18.04961708
5807395,Maharagama,Colombo,4,2,19.6,1600,45000000,17.62217307
5807381,Nugegoda,Colombo,4,4,6,2500,70000000,18.06400581
5807049,Uswetakeiyawa,Other,2,1,17,2000,17000000,16.64872396
5802799,Moratuwa,Colombo,4,2,6.2,2023,35000000,17.37085865
5737973,Nawala,Colombo,4,3,34.6,2800,230000000,19.25358987
5800818,Thalahena,Colombo,5,4,64,3500,129000000,18.67532297
5806260,Matugama,Kalutara,3,2,74,1800,22000000,16.90655306
5806462,Colombo 4,Colombo,7,5,15,3800,270000000,19.41393252
5805980,Battaramulla,Colombo,4,3,11.4,4200,79500000,18.19126759
5806053,Nugegoda,Colombo,4,3,7.03,3100,85000000,18.25816183
5806015,Angoda,Colombo,4,2,12.5,2500,35000000,17.37085865
5805595,Thalawathugoda,Colombo,4,6,50.2,3000,140000000,18.75715299
5805572,Matale,Matale,2,1,30,1300,7500000,15.83041371
5805540,Pita Kotte,Colombo,4,6,30,3000,150000000,18.82614586
5805740,Battaramulla,Colombo,2,2,13.7,3000,100000000,18.42068075
5805729,Dehiwala,Colombo,5,5,22,3000,200000000,19.11382793
5764118,Dehiwala,Colombo,6,4,17.5,4100,78000000,18.1722194
5803426,Nugegoda,Colombo,2,2,15.5,2500,69750000,18.06042799
5803367,Negombo,Gampaha,5,4,40,2500,150000000,18.82614586
5803524,Colombo 7,Colombo,5,4,12.5,3000,430000000,19.87929577
5802017,Nawala,Colombo,4,4,8.25,4200,110000000,18.51599093
5803218,Thalawathugoda,Colombo,6,3,18,3500,85000000,18.25816183
5803131,Welisara,Other,3,2,8,1405,18000000,16.70588237
5802603,Kaduwela,Colombo,3,3,10.44,2570,29000000,17.18280642
5696076,Malabe,Colombo,1,1,13.3,1200,35000000,17.37085865
5802717,Nuwara Eliya,Nuwara Eliya,6,6,23,3000,95000000,18.36938746
5721959,Hendala,Colombo,4,3,65,3500,215000000,19.18614859
5779834,Battaramulla,Colombo,4,3,10,3800,77000000,18.15931599
5801921,Thalawathugoda,Colombo,3,3,12,2517,95000000,18.36938746
5801168,Anuradhapura,Anuradhapura,8,7,20,4500,65000000,17.98989784
5801051,Colombo 15,Colombo,3,2,17,1800,60000000,17.90985514
5801048,Nawala,Colombo,3,3,10.5,2000,55000000,17.82284376
5800647,Nawala,Colombo,4,3,10.5,4000,60000000,17.90985514
5800754,Nugegoda,Colombo,4,3,7,1600,64000000,17.97439366
5800839,Battaramulla,Colombo,4,3,16,4500,180000000,19.00846741
5800393,Rajagiriya,Colombo,4,4,30,3000,140000000,18.75715299
5724655,Thalawathugoda,Colombo,4,4,19.5,4000,140000000,18.75715299
5799989,Kandy,Kandy,4,3,17,1690,49500000,17.71748325
5800075,Battaramulla,Colombo,5,4,53,4500,300000000,19.51929304
5799651,Colombo 13,Colombo,6,6,27,3000,270000000,19.41393252
5799608,Colombo 6,Colombo,4,4,12.25,4000,125000000,18.6438243
5798919,Kohuwala,Colombo,6,6,22.5,3000,180000000,19.00846741
5798885,Wattala,Colombo,4,3,11,2800,52000000,17.7667543
5774904,Colombo 5,Colombo,4,4,20,4700,300000000,19.51929304
5686512,Ja Ela,Gampaha,4,3,12.75,3100,55000000,17.82284376
5686326,Kandana,Gampaha,4,8,19,2500,70000000,18.06400581
5688102,Matara,Matara,4,2,12.5,3150,82000000,18.22222982
5798228,Kelaniya,Gampaha,5,3,15,4290,65000000,17.98989784
5798174,Battaramulla,Colombo,3,2,12,2500,32500000,17.29675068
5747539,Rajagiriya,Colombo,3,3,22,4000,160000000,18.89068438
5781340,Rajagiriya,Colombo,5,4,22,4500,160000000,18.89068438
5797569,Dehiwala,Colombo,7,6,10,3000,200000000,19.11382793
5796490,Boralesgamuwa,Colombo,4,6,12.8,4400,118000000,18.58619519
5796269,Thalawathugoda,Colombo,4,4,7,4000,68000000,18.03501828
5796187,Pannipitiya,Colombo,4,3,11.6,2900,65000000,17.98989784
5796129,Thalawathugoda,Colombo,4,4,7,3500,62000000,17.94264496
5735547,Pita Kotte,Colombo,3,3,9.5,2590,61000000,17.92638444
5547636,Nawala,Colombo,3,3,11.98,3313,70000000,18.06400581
5676373,Nawala,Colombo,3,3,40,3000,330000000,19.61460322
5676595,Nawala,Colombo,4,4,20,4000,170000000,18.951309
5795564,Peliyagoda,Colombo,3,2,15,4083,56000000,17.84086227
5554071,Imbulgoda,Gampaha,5,6,40,2500,210000000,19.16261809
5752723,Kohuwala,Colombo,4,3,7,3100,80000000,18.19753721
5794780,Wattala,Colombo,5,3,15.5,3000,62000000,17.94264496
5793658,Dehiwala,Colombo,8,4,17,4500,230000000,19.25358987
5793274,Ja Ela,Gampaha,4,2,25,3800,70000000,18.06400581
5770390,Pita Kotte,Colombo,4,3,8.2,2000,35000000,17.37085865
5793091,Negombo,Gampaha,2,3,4.5,1370,38000000,17.45309674
5793058,Battaramulla,Colombo,6,6,14.01,4345,100000000,18.42068075
5792541,Battaramulla,Colombo,4,3,6.5,2446,45000000,17.62217307
5792492,Pita Kotte,Colombo,4,3,8,1600,70000000,18.06400581
5791478,Battaramulla,Colombo,3,3,13.3,3620,75000000,18.13299868
5791431,Ethul Kotte,Colombo,8,9,23.5,3000,250000000,19.33697148
5791786,Pamunugama,Other,4,3,71,3000,125000000,18.6438243
5791243,Negombo,Gampaha,5,4,40,2500,150000000,18.82614586
5790808,Colombo 8,Colombo,7,8,30,3000,350000000,19.67344372
5790766,Ja Ela,Gampaha,4,3,7.5,2100,19000000,16.75994959
5790758,Negombo,Gampaha,4,3,10.5,3200,52000000,17.7667543
5790202,Thalawathugoda,Colombo,5,3,6.8,4000,60000000,17.90985514
5790539,Rajagiriya,Colombo,5,5,15,4190,150000000,18.82614586
5734543,Colombo 8,Colombo,5,4,20,3000,360000000,19.70161459
5788441,Battaramulla,Colombo,6,5,14,4345,100000000,18.42068075
5788394,Ja Ela,Gampaha,4,3,7.5,2100,19000000,16.75994959
5788390,Wattala,Gampaha,3,2,7,1250,37500000,17.43985152
5787826,Battaramulla,Colombo,4,3,15,4500,58000000,17.87595359
5788152,Kohuwala,Colombo,4,4,17,3000,130000000,18.68304502
5787990,Nawala,Colombo,5,3,23,3000,200000000,19.11382793
5787072,Thalawathugoda,Colombo,4,3,8.3,2900,68500000,18.04234432
5780296,Nugegoda,Colombo,3,2,12,1867,45000000,17.62217307
5781181,Ethul Kotte,Colombo,5,4,16,3000,195000000,19.08851012
5365823,Nawala,Colombo,5,4,20,3000,240000000,19.29614949
5786000,Rajagiriya,Colombo,4,4,14,3000,500000000,20.03011866
5786188,Hokandara,Colombo,4,4,75,4937,160000000,18.89068438
5754247,Battaramulla,Colombo,4,4,20,3650,120000000,18.60300231
5438165,Colombo 5,Colombo,4,3,12.1,3500,260000000,19.37619219
5731953,Nawala,Colombo,6,4,6.1,4000,88000000,18.29284738
5735333,Mount Lavinia,Colombo,5,5,10,2700,65000000,17.98989784
5735399,Colombo 3,Colombo,5,3,19.04,2735,430000000,19.87929577
5735715,Colombo 5,Colombo,3,4,12,4000,340000000,19.64445618
5741140,Thalawathugoda,Colombo,4,4,17,2500,52500000,17.77632375
5743028,Mattegoda,Colombo,4,3,10,3200,44500000,17.61099977
5782678,Battaramulla,Colombo,4,3,20,3000,100000000,18.42068075
5745052,Hikkaduwa,Galle,4,2,20,2000,13000000,16.38045999
5781468,Colombo 8,Colombo,5,4,12.37,4000,250000000,19.33697148
5781453,Nugegoda,Colombo,5,7,31,3000,300000000,19.51929304
5745249,Thalawathugoda,Colombo,5,5,8.5,3000,90000000,18.31532024
5745267,Malabe,Colombo,7,8,10,3000,165000000,18.92145604
5745625,Hokandara,Colombo,2,1,17,3000,75500000,18.13964323
5745649,Mattegoda,Colombo,3,2,60,2500,75000000,18.13299868
5745655,Mattegoda,Colombo,5,4,26,3000,90000000,18.31532024
5745383,Moratuwa,Colombo,7,7,17,3000,130000000,18.68304502
5745386,Malabe,Colombo,4,4,33.15,3000,95000000,18.36938746
5745416,Wattala,Gampaha,4,4,10,3000,75000000,18.13299868
5746077,Battaramulla,Colombo,5,5,14.5,4345,100000000,18.42068075
5745912,Colombo 7,Colombo,5,3,23.64,4000,496440000,20.02297319
5746366,Battaramulla,Colombo,4,4,27,3000,300000000,19.51929304
5780343,Colombo 7,Colombo,4,4,9,3000,285000000,19.46799974
5750972,Wattala,Gampaha,4,3,10.5,2701,68000000,18.03501828
5752790,Dehiwala,Colombo,6,7,7.5,3000,200000000,19.11382793
5752820,Thalawathugoda,Colombo,5,4,7,4500,85000000,18.25816183
5753182,Thalawathugoda,Colombo,3,4,16,3000,60000000,17.90985514
5767750,Colombo 4,Colombo,5,5,10,3000,175000000,18.98029654
5769293,Battaramulla,Colombo,4,3,23,4500,200000000,19.11382793
5772198,Dehiwala,Colombo,8,4,117,4000,585000000,20.18712241
5774257,Nugegoda,Colombo,5,4,30,3000,245000000,19.31676877
5776064,Pita Kotte,Colombo,4,3,26.5,4320,230000000,19.25358987
5776589,Nugegoda,Colombo,5,6,10.2,3857,75000000,18.13299868
5780472,Kalubowila,Colombo,8,10,7.3,3000,109000000,18.50685845
5780400,Pita Kotte,Colombo,7,3,11,3000,32000000,17.28124649
5780084,Colombo 5,Colombo,4,3,20,3000,160000000,18.89068438
5761050,Battaramulla,Colombo,4,4,40.8,3000,280000000,19.45030016
439843,Colombo 6,Colombo,4,3,29.26,4700,195000000,19.08851012
5778832,Mount Lavinia,Colombo,7,5,20,3000,165000000,18.92145604
5778825,Nawala,Colombo,5,3,10.5,4000,80000000,18.19753721
5778823,Dehiwala,Colombo,5,5,8,2175,95000000,18.36938746
5778796,Nawala,Colombo,4,3,14,4000,140000000,18.75715299
5778710,Nugegoda,Colombo,4,3,8.6,2300,47000000,17.66565818
5760098,Pita Kotte,Colombo,4,3,8,2300,42000000,17.5531802
5760102,Dehiwala,Colombo,4,5,5,1360,70000000,18.06400581
5759954,Pannipitiya,Colombo,4,4,7,2600,98000000,18.40047805
5761128,Nugegoda,Colombo,4,3,17,4000,82000000,18.22222982
5761129,Battaramulla,Colombo,4,3,60,3000,363000000,19.70991339
5762520,Battaramulla,Colombo,4,3,14,3700,98000000,18.40047805
5778380,Colombo 5,Colombo,4,4,12.4,4500,87500000,18.28714936
5778427,Pepiliyana,Colombo,4,3,7,3100,85000000,18.25816183
5778036,Dehiwala,Colombo,5,4,6.9,2300,50000000,17.72753358
5707390,Battaramulla,Colombo,5,4,25.5,4500,200000000,19.11382793
5777727,Colombo 5,Colombo,3,3,12,2700,70000000,18.06400581
5705725,Thalawathugoda,Colombo,4,4,11,3345,80000000,18.19753721
5749237,Battaramulla,Colombo,3,2,6,2400,72000000,18.09217669
5776412,Colombo 7,Colombo,5,4,12.5,3200,380000000,19.75568181
5776398,Nawala,Colombo,3,3,8,3600,75000000,18.13299868
5774679,Depanama,Other,4,4,7.75,2600,68000000,18.03501828
5758986,Pita Kotte,Colombo,6,5,18.13,3000,145000000,18.79224431
5751504,Rathmalana,Colombo,5,4,22,4800,72000000,18.09217669
5754775,Nawala,Colombo,4,3,7.6,3500,100000000,18.42068075
5771988,Thalawathugoda,Colombo,4,3,10.25,3500,70000000,18.06400581
5771981,Battaramulla,Colombo,4,3,10.25,3500,70000000,18.06400581
5771976,Mount Lavinia,Colombo,5,4,7,3000,65000000,17.98989784
5771316,Pelawatte,Other,2,2,9.7,1476,40000000,17.50439004
5769878,Moratuwa,Colombo,6,4,40,4500,125000000,18.6438243
5770117,Battaramulla,Colombo,5,6,40.08,3000,300000000,19.51929304
5769762,Rathmalana,Colombo,5,4,27,4500,125000000,18.6438243
5769703,Kalubowila,Colombo,3,2,20.6,3000,84980000,18.2579265
5769246,Nuwara Eliya,Nuwara Eliya,4,3,13.8,3500,62000000,17.94264496
5768568,Colombo 3,Colombo,6,3,3,800,45000000,17.62217307
5610057,Battaramulla,Colombo,4,3,17,4000,130000000,18.68304502
5613009,Peradeniya,Kandy,4,3,43,3500,60000000,17.90985514
5624060,Battaramulla,Colombo,4,3,37.18,3083,120000000,18.60300231
5624463,Battaramulla,Colombo,3,2,7,2700,55000000,17.82284376
5624468,Battaramulla,Colombo,4,2,28.24,3000,150000000,18.82614586
5626364,Battaramulla,Colombo,5,4,14,3000,150000000,18.82614586
5628547,Hokandara,Colombo,4,2,12,2718,34000000,17.34187111
5629732,Pita Kotte,Colombo,6,6,18,3000,200000000,19.11382793
5629934,Thalawathugoda,Colombo,5,5,17.5,3000,148000000,18.81272284
5630932,Rajagiriya,Colombo,4,5,31,4500,200000000,19.11382793
5631090,Thalawathugoda,Colombo,3,3,8.4,2400,79000000,18.18495842
5632147,Thalawathugoda,Colombo,4,3,18,2300,55000000,17.82284376
5635986,Piliyandala,Colombo,5,2,16,3000,48000000,17.68671159
294827,Mount Lavinia,Colombo,6,7,14.75,3000,120000000,18.60300231
405946,Panadura,Kalutara,4,3,154,2500,80000000,18.19753721
5378013,Malabe,Colombo,4,2,7,2330,50000000,17.72753358
5397317,Nawala,Colombo,6,5,26.5,4700,178000000,18.99729411
5421112,Pannipitiya,Colombo,6,4,18.5,4780,51000000,17.74733621
5421128,Rajagiriya,Colombo,4,4,30,3000,140000000,18.75715299
5428791,Galle,Galle,4,3,27.44,3907,115000000,18.5604427
5431544,Athurugiriya,Colombo,4,2,20.01,3500,36000000,17.39902952
5495958,Mount Lavinia,Colombo,5,3,16,3000,95000000,18.36938746
352098,Dehiwala,Colombo,4,3,33.7,4000,95000000,18.36938746
354506,Boralesgamuwa,Colombo,5,4,31.68,3000,100000000,18.42068075
368943,Ethul Kotte,Colombo,5,5,18.1,3000,135000000,18.72078534
369295,Battaramulla,Colombo,5,3,36,4500,200000000,19.11382793
414955,Thalawathugoda,Colombo,4,3,6.6,3400,50000000,17.72753358
415003,Panadura,Kalutara,4,2,19,2300,26000000,17.07360713
416350,Kaduwela,Colombo,5,3,12,2200,35000000,17.37085865
436056,Pelawatte,Colombo,4,4,20.5,4400,150000000,18.82614586
444963,Arangala,Other,4,3,10,2600,28000000,17.1477151
452886,Thalawathugoda,Colombo,3,3,19,4000,55000000,17.82284376
453199,Nugegoda,Colombo,4,3,20,4500,175000000,18.98029654
460292,Dehiwala,Colombo,4,3,7.5,2500,70000000,18.06400581
481208,Madiwela,Colombo,4,3,61,3240,274500000,19.43046182
483530,Maharagama,Colombo,6,5,15.6,4500,75000000,18.13299868
486152,Malabe,Colombo,5,5,62,3000,160000000,18.89068438
487284,Thalawathugoda,Colombo,5,3,12,3500,60000000,17.90985514
487902,Pelawatte,Other,5,3,14.4,2000,100000000,18.42068075
5300524,Hokandara,Colombo,5,3,7.82,3000,50000000,17.72753358
5322299,Battaramulla,Colombo,3,2,11,1250,31000000,17.24949779
5350104,Battaramulla,Colombo,6,3,20.7,4800,165000000,18.92145604
5352153,Madiwela,Colombo,5,2,10,2300,45000000,17.62217307
5354109,Boralesgamuwa,Colombo,6,4,20,3000,85000000,18.25816183
5360798,Pannipitiya,Colombo,5,5,18.9,3000,80000000,18.19753721
5362735,Malabe,Colombo,4,2,21.2,3348,62500000,17.95067713
5364124,Kadawatha,Gampaha,3,1,15,1650,30000000,17.21670797
5366138,Nawala,Colombo,5,4,20,3000,230000000,19.25358987
5385235,Rajagiriya,Colombo,5,2,19.25,2500,65000000,17.98989784
5391343,Maharagama,Colombo,6,3,16.6,2520,45000000,17.62217307
5391739,Hokandara,Colombo,6,3,10.48,4500,75000000,18.13299868
5393108,Thalawathugoda,Colombo,4,4,20,3800,140000000,18.75715299
5393861,Malabe,Colombo,4,3,20,2835,40000000,17.50439004
5393995,Pannipitiya,Colombo,3,1,10.7,1000,28000000,17.1477151
5403269,Mount Lavinia,Colombo,5,4,7.5,4034,80000000,18.19753721
5403335,Athurugiriya,Colombo,4,2,13.5,2700,28000000,17.1477151
5426181,Pelawatte,Other,4,5,50,2600,220000000,19.20913811
5511310,Kandy,Kandy,6,5,40,2830,150000000,18.82614586
5514489,Colombo 15,Colombo,3,1,7,1453,38500000,17.46616883
5545134,Galle,Galle,5,3,35,3500,75000000,18.13299868
5550158,Nugegoda,Colombo,6,7,31,3000,300000000,19.51929304
5553955,Moratuwa,Colombo,5,3,10,3150,45000000,17.62217307
5554721,Galle,Galle,5,5,15,3750,70000000,18.06400581
5558644,Avissawella,Badulla,3,2,21,1900,18000000,16.70588237
5562687,Galle,Galle,4,1,32,2800,65000000,17.98989784
5576203,Kottawa,Colombo,5,3,15,2920,58000000,17.87595359
5636803,Galle,Galle,4,2,54,4000,75000000,18.13299868
5638137,Thalawathugoda,Colombo,8,7,52,3000,160000000,18.89068438
507739,Maharagama,Colombo,6,4,17,3000,80000000,18.19753721
5308730,Colombo 6,Colombo,5,4,30,3000,200000000,19.11382793
5309073,Homagama,Colombo,3,3,5,1216,25500000,17.05418905
5311343,Panadura,Kalutara,4,3,21,3042,22800000,16.94227114
5315962,Battaramulla,Colombo,5,3,20,2791,68000000,18.03501828
5323739,Rajagiriya,Colombo,5,3,39,3000,250000000,19.33697148
5324656,Attidiya,Colombo,4,3,14.85,3500,58000000,17.87595359
5335868,Pannipitiya,Colombo,4,2,11.8,4379,79000000,18.18495842
5564162,Malabe,Colombo,3,3,8,1850,31500000,17.26549814
5569570,Battaramulla,Colombo,6,5,16.7,3325,48500000,17.69707438
5605436,Boralesgamuwa,Colombo,5,4,12,3000,69500000,18.05683732
5633084,Rajagiriya,Colombo,4,3,12.7,3000,110000000,18.51599093
5636751,Nugegoda,Colombo,3,3,13.13,2578,110000000,18.51599093
5561773,Pita Kotte,Colombo,4,3,29,3500,100000000,18.42068075
5578963,Nugegoda,Colombo,6,4,10.3,3433,110000000,18.51599093
5595936,Gampaha,Gampaha,5,5,40,2500,98400000,18.40455137
5598617,Athurugiriya,Colombo,4,4,7.5,3200,38500000,17.46616883
5325400,Maharagama,Colombo,4,2,8,2800,45000000,17.62217307
5329571,Battaramulla,Colombo,4,4,8,3500,75000000,18.13299868
5330516,Athurugiriya,Colombo,4,3,13,3715,45000000,17.62217307
5340096,Maharagama,Colombo,4,3,29.7,3000,122500000,18.6236216
5345715,Rathmalana,Colombo,4,4,17.9,3000,90000000,18.31532024
5356719,Thalawathugoda,Colombo,5,4,8,3000,56000000,17.84086227
5367927,Pannipitiya,Colombo,5,3,10,2800,35000000,17.37085865
5372950,Battaramulla,Colombo,4,2,15,2637,70000000,18.06400581
5385975,Hambantota,Hambantota,6,6,17,4000,27500000,17.1296966
5444664,Thalawathugoda,Colombo,3,3,20,2200,45000000,17.62217307
5450228,Kotikawatta,Colombo,4,3,10,2850,39000000,17.47907223
5450247,Athurugiriya,Colombo,3,2,7.3,1290,18000000,16.70588237
5485711,Attidiya,Colombo,5,4,12.6,4048,76000000,18.14624391
5487512,Wattala,Gampaha,5,4,22,2500,180000000,19.00846741
5487519,Nugegoda,Colombo,7,5,35,3000,305000000,19.53582234
5488627,Dehiwala,Colombo,4,3,7,3100,90000000,18.31532024
5488751,Maharagama,Colombo,3,2,30.1,1500,100000000,18.42068075
5488752,Mount Lavinia,Colombo,5,3,12,3500,60000000,17.90985514
5502428,Gothatuwa,Colombo,10,7,23.5,3000,72000000,18.09217669
5510205,Homagama,Colombo,4,2,18,3200,48000000,17.68671159
5768080,Dehiwala,Colombo,8,4,17,4250,260000000,19.37619219
5750113,Thalawathugoda,Colombo,4,3,10,3000,75000000,18.13299868
5767429,Dehiwala,Colombo,5,5,22,3000,200000000,19.11382793
5767413,Kelaniya,Gampaha,3,2,21.78,2500,65000000,17.98989784
5766932,Athurugiriya,Colombo,3,2,10,2700,30000000,17.21670797
5766900,Battaramulla,Colombo,5,5,58,3000,380000000,19.75568181
5766889,Katunayake,Gampaha,4,3,59,2500,23000000,16.95100482
5765463,Maharagama,Colombo,4,3,9.35,2450,44000000,17.59970021
5764904,Mount Lavinia,Colombo,6,3,12.2,3400,63000000,17.9586453
5764885,Piliyandala,Colombo,3,2,14.4,2080,29500000,17.19990086
5765226,Kolonnawa,Colombo,4,2,5.1,1380,38000000,17.45309674
5764849,Battaramulla,Colombo,4,3,7.25,1850,41000000,17.52908265
